UserEmail,Role,Action,Module,IPAddress,Status,CreatedAt
test.faculty.aids.3@kathir.edu,faculty,LOGOUT,Auth,207.140.0.14,success,2026-06-17T22:18:05.433Z
test.student.cse.7@kathir.edu,student,LOGOUT,Auth,36.237.10.137,failed,2026-05-24T07:30:52.185Z
test.student.ece.6@kathir.edu,student,PASSWORD_CHANGED,Auth,235.45.224.40,success,2026-03-09T22:10:20.993Z
test.student.cse.9@kathir.edu,student,PROFILE_UPDATED,Profile,250.145.17.238,success,2026-05-13T20:29:07.702Z
test.faculty.mech.3@kathir.edu,faculty,SEARCH_PERFORMED,Search,86.91.248.62,success,2026-03-16T18:00:54.839Z
test.student.aids.5@kathir.edu,student,PROFILE_UPDATED,Profile,95.96.206.67,success,2026-04-11T03:47:11.419Z
test.faculty.ece.3@kathir.edu,faculty,EXPORT_REPORT,Reports,33.149.174.193,success,2026-05-04T21:59:56.224Z
test.faculty.mech.3@kathir.edu,faculty,MARKS_UPDATED,Academics,197.62.201.173,success,2026-05-05T16:05:47.552Z
test.admin.2026@kathir.edu,admin,MARKS_UPLOADED,Academics,128.69.174.239,failed,2026-02-21T03:50:42.043Z
test.faculty.cse.2@kathir.edu,faculty,MARKS_UPDATED,Academics,5.22.149.35,success,2026-01-20T14:00:58.643Z
test.student.cse.6@kathir.edu,student,QUERY_CREATED,HelpDesk,44.175.136.49,success,2026-05-15T19:41:51.177Z
test.faculty.aids.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,41.227.163.14,success,2026-03-31T09:39:26.353Z
test.student.civil.9@kathir.edu,student,PASSWORD_CHANGED,Auth,182.25.76.107,success,2026-01-21T01:25:04.119Z
test.faculty.cse.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,147.179.170.1,success,2026-05-19T21:53:47.275Z
test.student.eee.4@kathir.edu,student,MESSAGE_SENT,Messaging,42.209.158.203,success,2026-05-09T05:05:39.131Z
test.student.civil.8@kathir.edu,student,PASSWORD_CHANGED,Auth,3.194.75.65,failed,2026-06-13T02:09:57.307Z
test.student.ece.10@kathir.edu,student,PROFILE_UPDATED,Profile,120.51.164.194,success,2026-02-01T17:50:41.025Z
test.student.cse.2@kathir.edu,student,PASSWORD_CHANGED,Auth,157.29.0.207,failed,2026-04-26T14:28:46.280Z
test.faculty.civil.1@kathir.edu,faculty,PASSWORD_CHANGED,Auth,134.15.130.72,failed,2026-04-10T20:05:48.804Z
test.student.eee.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,63.12.120.72,success,2026-04-18T17:03:47.933Z
test.student.ece.7@kathir.edu,student,LOGOUT,Auth,202.49.200.109,success,2026-04-22T02:50:59.261Z
test.student.mech.10@kathir.edu,student,SEARCH_PERFORMED,Search,34.243.236.207,success,2026-02-21T05:59:17.007Z
test.student.civil.3@kathir.edu,student,SEARCH_PERFORMED,Search,34.86.26.109,failed,2026-04-12T23:51:43.369Z
test.faculty.civil.4@kathir.edu,faculty,LOGIN,Auth,148.240.183.114,success,2026-02-19T23:59:04.488Z
test.faculty.eee.1@kathir.edu,faculty,PROFILE_UPDATED,Profile,113.192.93.48,success,2026-05-20T23:36:46.230Z
test.faculty.civil.5@kathir.edu,faculty,LOGOUT,Auth,49.46.66.151,success,2026-04-21T07:35:03.270Z
test.faculty.aids.4@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,11.228.152.154,success,2026-02-18T22:07:50.528Z
test.student.eee.2@kathir.edu,student,PROFILE_UPDATED,Profile,73.205.158.146,success,2026-04-19T06:43:51.492Z
test.faculty.eee.1@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,224.164.13.167,success,2026-05-06T17:48:09.505Z
test.student.civil.8@kathir.edu,student,LOGIN,Auth,140.193.74.125,success,2026-01-17T19:28:57.482Z
test.student.ece.2@kathir.edu,student,SEARCH_PERFORMED,Search,122.225.250.60,failed,2026-02-12T12:32:02.301Z
test.student.civil.5@kathir.edu,student,QUERY_CREATED,HelpDesk,104.89.195.208,success,2026-03-03T12:35:50.494Z
test.student.civil.2@kathir.edu,student,LOGOUT,Auth,105.171.235.140,success,2026-05-17T15:36:47.709Z
test.faculty.mech.5@kathir.edu,faculty,EXPORT_REPORT,Reports,181.165.20.228,success,2026-06-27T23:30:31.780Z
test.faculty.ece.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,126.121.181.133,success,2026-05-04T19:43:43.789Z
test.faculty.cse.2@kathir.edu,faculty,LOGOUT,Auth,80.171.176.238,success,2026-01-15T03:36:57.381Z
test.student.civil.9@kathir.edu,student,PROFILE_UPDATED,Profile,72.81.146.29,success,2026-06-01T10:14:21.488Z
test.student.cse.1@kathir.edu,student,SEARCH_PERFORMED,Search,251.41.226.95,failed,2026-01-11T17:23:31.761Z
test.student.cse.10@kathir.edu,student,SEARCH_PERFORMED,Search,27.138.84.17,success,2026-02-13T02:24:21.042Z
test.faculty.civil.5@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,191.71.26.187,success,2026-05-01T09:36:38.585Z
test.faculty.mech.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,224.4.194.149,success,2026-03-15T21:29:26.992Z
test.faculty.cse.4@kathir.edu,faculty,PASSWORD_CHANGED,Auth,20.94.246.198,success,2026-02-22T04:22:33.437Z
test.faculty.cse.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,157.245.69.240,success,2026-01-24T16:34:59.583Z
test.student.eee.9@kathir.edu,student,MESSAGE_SENT,Messaging,52.73.194.69,success,2026-02-24T21:13:16.979Z
test.student.ece.8@kathir.edu,student,PROFILE_UPDATED,Profile,48.100.14.202,success,2026-03-05T04:51:19.362Z
test.student.ece.5@kathir.edu,student,PROFILE_UPDATED,Profile,21.1.11.101,success,2026-01-10T09:49:24.777Z
test.faculty.eee.1@kathir.edu,faculty,PASSWORD_CHANGED,Auth,114.155.65.87,success,2026-04-23T10:52:47.642Z
test.student.mech.1@kathir.edu,student,SEARCH_PERFORMED,Search,153.82.66.113,success,2026-03-26T09:27:49.862Z
test.student.civil.8@kathir.edu,student,LOGOUT,Auth,52.175.226.204,success,2026-04-19T05:23:27.750Z
test.faculty.mech.5@kathir.edu,faculty,PASSWORD_CHANGED,Auth,142.155.81.149,success,2026-03-06T15:17:17.777Z
test.student.civil.10@kathir.edu,student,SEARCH_PERFORMED,Search,90.58.109.222,failed,2026-04-02T14:52:23.478Z
test.student.cse.5@kathir.edu,student,PROFILE_UPDATED,Profile,78.182.199.33,success,2026-06-06T15:54:21.986Z
test.student.eee.10@kathir.edu,student,PROFILE_UPDATED,Profile,100.243.151.103,success,2026-05-18T07:12:27.657Z
test.faculty.ece.4@kathir.edu,faculty,PROFILE_UPDATED,Profile,145.33.110.156,success,2026-02-21T19:00:34.368Z
test.student.aids.6@kathir.edu,student,PROFILE_UPDATED,Profile,50.86.19.71,success,2026-05-19T04:34:59.915Z
test.student.aids.4@kathir.edu,student,PROFILE_UPDATED,Profile,66.100.52.17,success,2026-04-20T05:44:14.780Z
test.student.cse.10@kathir.edu,student,LOGOUT,Auth,206.229.230.91,success,2026-02-05T07:05:33.974Z
test.student.ece.7@kathir.edu,student,MESSAGE_SENT,Messaging,171.145.228.51,success,2026-05-22T05:59:18.087Z
test.student.civil.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,201.127.3.31,success,2026-03-17T17:23:56.511Z
test.student.ece.5@kathir.edu,student,LOGOUT,Auth,86.222.84.12,success,2026-04-03T16:14:41.761Z
test.student.aids.10@kathir.edu,student,MESSAGE_SENT,Messaging,21.67.118.15,success,2026-04-03T08:50:50.102Z
test.student.aids.1@kathir.edu,student,LOGIN,Auth,52.214.30.65,success,2026-03-05T04:39:04.226Z
test.student.eee.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,213.135.226.80,success,2026-04-05T05:12:32.857Z
test.student.ece.9@kathir.edu,student,LOGIN,Auth,158.215.174.183,failed,2026-04-03T07:42:26.622Z
test.student.ece.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,193.215.52.63,success,2026-04-18T04:13:01.755Z
test.faculty.ece.4@kathir.edu,faculty,MARKS_UPDATED,Academics,5.137.123.244,success,2026-06-04T10:38:14.260Z
test.student.eee.1@kathir.edu,student,LOGIN,Auth,4.183.124.189,success,2026-04-04T15:05:04.897Z
test.faculty.ece.4@kathir.edu,faculty,PASSWORD_CHANGED,Auth,24.241.70.175,success,2026-03-05T19:54:11.777Z
test.student.mech.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,76.72.189.232,success,2026-01-09T07:16:35.812Z
test.student.ece.4@kathir.edu,student,MESSAGE_SENT,Messaging,213.131.102.76,success,2026-06-02T09:37:15.365Z
test.faculty.aids.2@kathir.edu,faculty,MARKS_UPLOADED,Academics,132.49.121.42,failed,2026-02-21T02:35:44.359Z
test.faculty.ece.1@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,117.32.232.48,success,2026-03-07T00:49:38.166Z
test.student.eee.5@kathir.edu,student,LOGIN,Auth,55.241.129.67,failed,2026-04-01T02:35:31.221Z
test.student.civil.1@kathir.edu,student,QUERY_CREATED,HelpDesk,190.82.85.80,success,2026-03-13T01:45:34.963Z
test.faculty.ece.5@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,34.84.11.50,success,2026-06-22T14:23:28.900Z
test.student.ece.4@kathir.edu,student,LOGOUT,Auth,149.122.253.118,success,2026-05-26T16:26:39.974Z
test.student.civil.7@kathir.edu,student,QUERY_CREATED,HelpDesk,226.117.156.153,success,2026-05-21T21:45:03.700Z
test.student.cse.8@kathir.edu,student,MESSAGE_SENT,Messaging,187.45.224.83,success,2026-01-18T14:23:59.325Z
test.student.civil.3@kathir.edu,student,MESSAGE_SENT,Messaging,154.212.148.39,failed,2026-02-06T21:47:20.957Z
test.faculty.eee.4@kathir.edu,faculty,MARKS_UPDATED,Academics,30.164.15.163,success,2026-01-18T01:22:22.168Z
test.student.aids.9@kathir.edu,student,QUERY_CREATED,HelpDesk,48.95.188.48,success,2026-01-19T21:44:56.124Z
test.student.aids.4@kathir.edu,student,LOGIN,Auth,136.171.12.28,success,2026-04-28T09:10:59.408Z
test.faculty.eee.4@kathir.edu,faculty,MARKS_UPDATED,Academics,188.229.29.31,success,2026-02-21T12:24:42.691Z
test.faculty.cse.5@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,218.173.204.152,success,2026-01-08T20:36:27.666Z
test.student.mech.5@kathir.edu,student,LOGOUT,Auth,47.27.46.85,success,2026-02-11T17:27:21.646Z
test.student.ece.1@kathir.edu,student,SEARCH_PERFORMED,Search,180.79.34.71,success,2026-05-11T18:13:42.520Z
test.student.eee.10@kathir.edu,student,QUERY_CREATED,HelpDesk,204.32.105.207,success,2026-05-18T21:43:11.436Z
test.student.eee.4@kathir.edu,student,MESSAGE_SENT,Messaging,66.198.12.92,success,2026-06-22T18:32:42.513Z
test.student.eee.6@kathir.edu,student,LOGIN,Auth,36.245.140.84,failed,2026-01-25T01:54:45.820Z
test.student.aids.2@kathir.edu,student,LOGOUT,Auth,48.243.238.52,failed,2026-01-07T18:29:31.444Z
test.student.ece.10@kathir.edu,student,MESSAGE_SENT,Messaging,228.248.176.93,success,2026-01-06T02:49:00.066Z
test.student.cse.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,73.117.123.207,success,2026-01-18T03:19:11.919Z
test.student.cse.6@kathir.edu,student,QUERY_CREATED,HelpDesk,162.138.107.174,success,2026-03-18T07:03:29.009Z
test.student.aids.5@kathir.edu,student,LOGOUT,Auth,120.66.24.173,failed,2026-01-22T08:54:00.154Z
test.faculty.aids.1@kathir.edu,faculty,MARKS_UPDATED,Academics,248.16.62.71,success,2026-01-31T00:34:01.977Z
test.student.civil.9@kathir.edu,student,SEARCH_PERFORMED,Search,126.89.246.38,success,2026-02-18T02:59:25.628Z
test.student.civil.6@kathir.edu,student,PROFILE_UPDATED,Profile,34.141.95.43,failed,2026-04-15T16:41:39.363Z
test.student.mech.9@kathir.edu,student,SEARCH_PERFORMED,Search,194.104.18.23,success,2026-01-04T19:57:19.047Z
test.faculty.ece.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,216.151.218.105,success,2026-02-23T20:04:23.707Z
test.student.civil.7@kathir.edu,student,LOGOUT,Auth,15.105.64.170,success,2026-06-12T22:44:34.380Z
test.student.civil.6@kathir.edu,student,QUERY_CREATED,HelpDesk,64.11.47.107,success,2026-03-20T05:15:10.460Z
test.faculty.aids.1@kathir.edu,faculty,LOGOUT,Auth,151.91.119.136,success,2026-05-14T04:41:37.690Z
test.student.eee.3@kathir.edu,student,LOGOUT,Auth,210.41.9.253,success,2026-02-03T23:24:32.508Z
test.student.mech.2@kathir.edu,student,LOGOUT,Auth,217.49.120.130,success,2026-04-17T13:06:48.483Z
test.faculty.eee.3@kathir.edu,faculty,LOGOUT,Auth,198.68.199.117,success,2026-01-29T23:35:00.332Z
test.student.cse.2@kathir.edu,student,PASSWORD_CHANGED,Auth,216.186.241.250,success,2026-03-06T20:29:35.020Z
test.student.eee.2@kathir.edu,student,MESSAGE_SENT,Messaging,193.103.130.20,failed,2026-06-01T13:18:36.377Z
test.student.cse.1@kathir.edu,student,SEARCH_PERFORMED,Search,205.54.141.99,success,2026-01-25T17:18:05.400Z
test.faculty.eee.5@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,84.11.219.157,failed,2026-03-02T08:49:47.409Z
test.student.ece.2@kathir.edu,student,LOGIN,Auth,136.234.66.61,success,2026-01-09T08:25:50.667Z
test.student.civil.4@kathir.edu,student,SEARCH_PERFORMED,Search,49.222.169.92,success,2026-05-19T21:48:18.756Z
test.student.aids.8@kathir.edu,student,PROFILE_UPDATED,Profile,149.246.241.43,success,2026-02-28T07:45:27.953Z
test.student.mech.9@kathir.edu,student,PASSWORD_CHANGED,Auth,187.171.149.151,success,2026-02-17T01:32:26.983Z
test.student.eee.9@kathir.edu,student,LOGOUT,Auth,106.35.50.242,failed,2026-03-07T23:13:24.455Z
test.student.civil.10@kathir.edu,student,MESSAGE_SENT,Messaging,192.82.107.169,success,2026-04-06T09:50:30.359Z
test.student.eee.8@kathir.edu,student,LOGIN,Auth,121.8.102.233,failed,2026-03-13T03:54:53.378Z
test.student.cse.9@kathir.edu,student,SEARCH_PERFORMED,Search,126.27.84.121,success,2026-06-22T06:31:02.244Z
test.student.aids.6@kathir.edu,student,SEARCH_PERFORMED,Search,106.252.229.220,success,2026-06-29T09:13:51.176Z
test.faculty.cse.5@kathir.edu,faculty,LOGIN,Auth,111.145.27.28,success,2026-03-08T05:12:41.656Z
test.student.eee.5@kathir.edu,student,MESSAGE_SENT,Messaging,168.191.106.34,failed,2026-04-10T19:54:08.969Z
test.student.cse.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,140.91.168.187,success,2026-03-28T11:17:52.490Z
test.student.mech.7@kathir.edu,student,QUERY_CREATED,HelpDesk,45.74.170.98,failed,2026-02-12T18:27:13.296Z
test.student.eee.9@kathir.edu,student,SEARCH_PERFORMED,Search,24.187.215.119,success,2026-02-24T23:33:28.544Z
test.student.mech.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,48.29.54.254,success,2026-06-09T17:04:13.635Z
test.student.ece.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,206.28.122.195,success,2026-04-09T08:34:20.049Z
test.student.eee.2@kathir.edu,student,LOGIN,Auth,249.104.219.47,success,2026-03-07T10:53:24.584Z
test.student.ece.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,136.210.176.1,success,2026-04-30T07:05:37.276Z
test.student.ece.7@kathir.edu,student,PASSWORD_CHANGED,Auth,185.85.236.69,success,2026-03-24T04:18:13.985Z
test.student.ece.7@kathir.edu,student,LOGOUT,Auth,187.176.15.187,failed,2026-03-22T10:02:04.052Z
test.student.aids.9@kathir.edu,student,QUERY_CREATED,HelpDesk,78.54.233.226,success,2026-02-05T21:21:36.810Z
test.faculty.ece.5@kathir.edu,faculty,LOGIN,Auth,254.45.220.232,success,2026-03-10T17:10:05.205Z
test.faculty.aids.3@kathir.edu,faculty,MARKS_UPDATED,Academics,83.199.98.29,failed,2026-04-22T00:57:30.935Z
test.student.ece.1@kathir.edu,student,SEARCH_PERFORMED,Search,119.78.198.208,success,2026-05-02T12:03:32.796Z
test.student.eee.2@kathir.edu,student,QUERY_CREATED,HelpDesk,183.204.44.248,success,2026-01-22T11:27:15.938Z
test.student.mech.4@kathir.edu,student,MESSAGE_SENT,Messaging,11.100.113.139,success,2026-03-04T02:00:18.705Z
test.faculty.cse.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,186.163.40.111,success,2026-03-27T18:24:17.170Z
test.faculty.cse.2@kathir.edu,faculty,LOGIN,Auth,74.139.223.203,success,2026-06-24T07:23:39.939Z
test.student.aids.8@kathir.edu,student,LOGIN,Auth,161.172.194.184,success,2026-06-27T22:10:53.169Z
test.faculty.cse.4@kathir.edu,faculty,PASSWORD_CHANGED,Auth,59.244.141.174,success,2026-05-10T15:22:48.549Z
test.student.mech.1@kathir.edu,student,MESSAGE_SENT,Messaging,136.68.0.138,failed,2026-01-08T10:15:16.281Z
test.faculty.eee.1@kathir.edu,faculty,LOGOUT,Auth,213.230.61.245,success,2026-02-10T05:52:52.626Z
test.student.mech.10@kathir.edu,student,QUERY_CREATED,HelpDesk,6.193.37.137,failed,2026-01-03T18:59:45.205Z
test.faculty.aids.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,225.62.62.64,success,2026-02-02T08:52:45.097Z
test.student.civil.6@kathir.edu,student,QUERY_CREATED,HelpDesk,137.124.203.217,success,2026-04-30T19:15:52.711Z
test.faculty.ece.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,222.183.14.199,success,2026-05-11T18:20:50.095Z
test.faculty.aids.1@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,212.157.246.241,success,2026-03-18T23:21:14.755Z
test.faculty.ece.3@kathir.edu,faculty,MESSAGE_SENT,Messaging,103.83.6.230,success,2026-02-25T05:41:58.215Z
test.faculty.cse.1@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,177.42.186.27,success,2026-05-08T12:49:39.005Z
test.faculty.cse.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,203.28.219.122,failed,2026-01-15T04:44:04.896Z
test.faculty.aids.4@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,195.55.149.250,success,2026-05-25T03:49:30.522Z
test.student.mech.1@kathir.edu,student,SEARCH_PERFORMED,Search,76.100.32.103,success,2026-05-02T17:49:27.577Z
test.student.eee.3@kathir.edu,student,QUERY_CREATED,HelpDesk,66.145.162.101,success,2026-02-28T22:56:11.120Z
test.student.aids.3@kathir.edu,student,LOGIN,Auth,254.111.147.162,success,2026-04-03T17:33:14.235Z
test.faculty.mech.4@kathir.edu,faculty,PASSWORD_CHANGED,Auth,102.64.153.173,success,2026-06-09T00:52:37.809Z
test.faculty.mech.3@kathir.edu,faculty,EXPORT_REPORT,Reports,13.173.20.234,success,2026-04-19T22:55:56.159Z
test.student.civil.8@kathir.edu,student,MESSAGE_SENT,Messaging,214.48.95.72,success,2026-03-10T21:30:56.284Z
test.faculty.civil.4@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,240.136.23.254,success,2026-02-19T11:37:15.336Z
test.student.aids.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,26.41.120.246,success,2026-03-19T13:32:31.741Z
test.student.eee.1@kathir.edu,student,MESSAGE_SENT,Messaging,116.191.8.26,success,2026-02-04T15:42:36.065Z
test.student.mech.3@kathir.edu,student,SEARCH_PERFORMED,Search,122.177.125.53,success,2026-06-02T03:52:43.225Z
test.student.civil.7@kathir.edu,student,MESSAGE_SENT,Messaging,33.182.219.116,success,2026-06-18T06:56:51.988Z
test.student.aids.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,224.160.161.146,success,2026-03-03T06:32:39.517Z
test.student.ece.8@kathir.edu,student,LOGIN,Auth,5.65.146.157,success,2026-03-16T00:46:00.341Z
test.student.aids.10@kathir.edu,student,LOGOUT,Auth,254.209.1.54,failed,2026-01-26T00:11:05.716Z
test.student.civil.6@kathir.edu,student,QUERY_CREATED,HelpDesk,48.167.38.211,failed,2026-02-17T13:50:03.191Z
test.faculty.civil.3@kathir.edu,faculty,MARKS_UPDATED,Academics,133.123.242.62,success,2026-02-27T19:00:24.238Z
test.student.aids.4@kathir.edu,student,LOGIN,Auth,63.35.65.122,success,2026-04-29T21:37:53.915Z
test.admin.2026@kathir.edu,admin,FACULTY_CREATED,Users,146.44.134.65,failed,2026-04-27T11:27:04.305Z
test.admin.2026@kathir.edu,admin,MARKS_UPDATED,Academics,35.126.14.16,success,2026-02-25T22:22:20.821Z
test.faculty.mech.4@kathir.edu,faculty,LOGOUT,Auth,144.210.184.2,success,2026-04-15T12:47:06.557Z
test.student.aids.3@kathir.edu,student,LOGIN,Auth,208.212.31.178,failed,2026-02-28T02:41:05.556Z
test.faculty.eee.2@kathir.edu,faculty,MARKS_UPDATED,Academics,226.55.95.201,success,2026-02-15T18:50:09.872Z
test.faculty.aids.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,215.5.86.83,success,2026-03-13T14:37:07.875Z
test.faculty.mech.2@kathir.edu,faculty,MARKS_UPLOADED,Academics,51.120.72.102,failed,2026-05-16T20:50:42.051Z
test.student.eee.9@kathir.edu,student,SEARCH_PERFORMED,Search,110.105.161.4,success,2026-04-24T17:48:51.548Z
test.student.ece.3@kathir.edu,student,PASSWORD_CHANGED,Auth,7.142.234.179,success,2026-01-17T19:26:29.494Z
test.student.eee.4@kathir.edu,student,PROFILE_UPDATED,Profile,58.250.223.244,success,2026-04-11T05:59:27.402Z
test.student.eee.1@kathir.edu,student,LOGIN,Auth,21.88.103.178,success,2026-06-05T01:02:24.757Z
test.faculty.civil.4@kathir.edu,faculty,LOGIN,Auth,114.208.223.102,success,2026-04-30T08:10:08.371Z
test.faculty.mech.1@kathir.edu,faculty,MESSAGE_SENT,Messaging,147.60.73.226,success,2026-04-16T07:36:39.897Z
test.faculty.cse.4@kathir.edu,faculty,MARKS_UPDATED,Academics,19.195.110.244,success,2026-03-07T04:33:52.675Z
test.faculty.eee.1@kathir.edu,faculty,EXPORT_REPORT,Reports,118.113.140.204,success,2026-03-31T10:29:30.479Z
test.faculty.civil.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,46.225.206.70,failed,2026-02-15T21:44:52.294Z
test.faculty.civil.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,152.155.154.232,success,2026-04-05T18:43:06.923Z
test.student.ece.3@kathir.edu,student,SEARCH_PERFORMED,Search,229.39.254.83,failed,2026-05-02T18:17:14.909Z
test.student.cse.8@kathir.edu,student,MESSAGE_SENT,Messaging,196.142.110.120,success,2026-05-20T08:07:21.801Z
test.student.cse.9@kathir.edu,student,LOGIN,Auth,173.99.165.122,success,2026-03-10T22:35:53.341Z
test.student.cse.2@kathir.edu,student,QUERY_CREATED,HelpDesk,10.244.84.125,success,2026-06-10T11:42:32.712Z
test.student.mech.7@kathir.edu,student,LOGOUT,Auth,9.152.250.132,success,2026-06-18T18:11:16.720Z
test.faculty.ece.5@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,135.144.113.167,success,2026-06-14T00:07:02.199Z
test.faculty.eee.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,35.97.192.24,success,2026-05-25T14:57:00.169Z
test.faculty.aids.4@kathir.edu,faculty,MESSAGE_SENT,Messaging,167.162.99.220,failed,2026-05-10T11:29:28.431Z
test.student.cse.10@kathir.edu,student,LOGOUT,Auth,207.22.46.246,success,2026-04-01T04:50:47.610Z
test.student.cse.5@kathir.edu,student,LOGOUT,Auth,141.60.126.54,success,2026-01-04T02:04:39.912Z
